customer_id,customer_name,province,amount,note
96970,  cao thanh khanh ,KhanhHoa,19790936,moi dang ky
96974,LY VAN TAM,DongNai,4029917,
96979,Ngo Ngoc Quyen ,HaNoi,491962,VIP tiem nang
96982,bui ngoc yen,HaNoi,325218,
97003,TRINH MINH YEN,DongNai,2561809,moi dang ky
97009,luu ngoc xuan,HaNoi,427146,VIP tiem nang
97013,ngo  thi   xuan,HaiPhong,869452,moi dang ky
97018,trinh thanh quyen,DongNai,1556227,VIP tiem nang
97025,Cao Van Dung ,HaNoi,861836,
97027,bui thanh quyen,KhanhHoa,862458,khach quen
97030,  pham quoc yen ,BinhDuong,2300692,
97047,Le Thanh Oanh ,HaNoi,8082625,can cham soc
97078,duong huu giang,BinhDuong,1618989,
97079,Nguyen Quoc Giang ,DaNang,660117,can cham soc
97086,TA DUC SON,ThanhHoa,2409872,can cham soc
97103,  luu quoc viet ,ThanhHoa,879819,khach quen
97109,  duong duc phuong ,HaiPhong,200603,can cham soc
97143,Phan Van Nam ,HoChiMinh,17455708,can cham soc
97144,dang  huu   long,HoChiMinh,8063409,
97145,  phan huu mai ,DongNai,2014575,
97158,Cao Minh Phuong ,DaNang,19051905,can cham soc
97175,duong van nam,NgheAn,698832,khach quen
97178,cao  ngoc   xuan,HaiPhong,378076,moi dang ky
97182,Trinh Thanh Viet ,ThanhHoa,1053777,
97184,CAO THANH UYEN,ThanhHoa,741691,moi dang ky
97191,CAO MINH MAI,BinhDuong,221565,
97209,NGO VAN UYEN,DaNang,1940839,
97220,NGO MINH BINH,NgheAn,1444870,khach quen
97234,dang van long,ThanhHoa,2401345,can cham soc
97235,BUI THANH OANH,NgheAn,2874586,VIP tiem nang
97252,trinh  ngoc   khanh,CanTho,3107528,moi dang ky
97262,tran van phuong,DongNai,666249,
97284,Ngo Ngoc Long ,ThanhHoa,2477995,moi dang ky
97303,NGUYEN HUU HOA,HaNoi,779149,VIP tiem nang
97322,DUONG THI UYEN,KhanhHoa,2608699,moi dang ky
97329,Ngo Quoc Dung ,BinhDuong,303253,VIP tiem nang
97331,VU MINH AN,ThanhHoa,687278,moi dang ky
97335,Vu Van An ,HaNoi,373005,can cham soc
97337,LE HUU LONG,ThanhHoa,10970734,
97345,Le Ngoc Oanh ,DongNai,593470,khach quen
97346,Trinh Thi Dung ,HoChiMinh,4443887,
97353,phan  thi   yen,BinhDuong,3498886,
97357,  dang van cuong ,DongNai,814843,moi dang ky
97361,DO QUOC TAM,DongNai,17799292,moi dang ky
97363,hoang van cuong,BinhDuong,660198,
97377,cao ngoc binh,HaNoi,4191620,khach quen
97418,  bui ngoc phuc ,HoChiMinh,219930,VIP tiem nang
97420,le  thi   viet,DaNang,1845447,
97425,  cao ngoc oanh ,HoChiMinh,204117,
97430,Vu Minh Phuc ,DaNang,321827,khach quen
97439,Ly Huu Son ,NgheAn,14031891,VIP tiem nang
97444,HOANG VAN ICH,DongNai,278219,VIP tiem nang
97456,trinh duc ich,ThanhHoa,1475230,VIP tiem nang
97458,Do Minh Mai ,CanTho,2144885,
97463,bui  van   ich,KhanhHoa,550094,
97467,luu  van   ich,DaNang,3257306,VIP tiem nang
97484,ta quoc quyen,DongNai,11803219,khach quen
97493,  luu ngoc hoa ,HaiPhong,4097586,
97510,  ngo huu phuc ,BinhDuong,16953546,
97520,PHAM THI TAM,DongNai,350448,
97528,Vo Huu Nam ,ThanhHoa,2256561,moi dang ky
97546,  ngo ngoc em ,ThanhHoa,758746,can cham soc
97550,ngo duc xuan,BinhDuong,3107240,khach quen
97571,DUONG HUU AN,DaNang,17370566,moi dang ky
97574,ly duc binh,KhanhHoa,488418,moi dang ky
97583,le  thanh   dung,CanTho,697320,can cham soc
97585,  vu thanh yen ,CanTho,12650112,moi dang ky
97598,VU NGOC ICH,CanTho,645831,VIP tiem nang
97617,  nguyen huu an ,DaNang,17430550,VIP tiem nang
97628,Phan Thanh Phuc ,HaNoi,14452506,VIP tiem nang
97647,NGUYEN QUOC LONG,DongNai,1282421,
97650,cao quoc phuong,DaNang,809962,
97658,tran quoc long,ThanhHoa,2718790,VIP tiem nang
97667,Vu Quoc Nam ,HaiPhong,3453600,moi dang ky
97679,hoang minh tam,NgheAn,2201116,moi dang ky
97701,Vu Huu Phuong ,DongNai,1905989,
97717,tran ngoc cuong,ThanhHoa,15381557,
97723,Luu Van Cuong ,ThanhHoa,424478,can cham soc
97731,dang huu tam,HaNoi,2055407,VIP tiem nang
97735,bui thanh quyen,DaNang,6895911,VIP tiem nang
97737,bui thi son,DaNang,294700,VIP tiem nang
97739,Vo Van Oanh ,DaNang,1941108,
97745,  hoang thi long ,HaiPhong,19853228,khach quen
97752,phan van oanh,DaNang,3396269,VIP tiem nang
97759,NGO DUC AN,HoChiMinh,344419,
97763,LE NGOC VIET,DaNang,578341,VIP tiem nang
97764,Vu Ngoc Nam ,DongNai,2610643,can cham soc
97766,ta thanh nam,HoChiMinh,747150,khach quen
97771,  duong ngoc quyen ,HoChiMinh,19517100,moi dang ky
97774,TRAN DUC VIET,HaNoi,1286757,
97785,Bui Thi Ich ,KhanhHoa,1301643,khach quen
97794,Do Huu Yen ,NgheAn,4496426,moi dang ky
97796,LUU HUU AN,HaNoi,287454,khach quen
97802,cao duc an,HoChiMinh,1741198,
97805,TRINH HUU YEN,ThanhHoa,1421344,
97815,  do thi ich ,BinhDuong,807148,
97823,tran  minh   phuong,HoChiMinh,452678,
97831,pham  minh   long,HaiPhong,9030809,khach quen
97835,Pham Minh Tam ,HaiPhong,2919024,
97839,  le minh em ,ThanhHoa,8944893,can cham soc
97863,  phan van quyen ,DaNang,561286,VIP tiem nang
97870,BUI NGOC EM,ThanhHoa,870764,VIP tiem nang
97873,BUI THI CUONG,BinhDuong,2163972,
97875,PHAM MINH XUAN,HaiPhong,7572144,khach quen
97896,PHAN VAN VIET,HoChiMinh,776988,moi dang ky
97899,vu thi mai,DaNang,799525,
97904,  dang thanh son ,CanTho,322147,khach quen
97907,VU THANH SON,HaNoi,2814461,
97923,LE VAN DUNG,HaNoi,852594,
97924,Vo Minh Oanh ,HoChiMinh,2350520,khach quen
97925,ly  minh   son,NgheAn,3564726,can cham soc
97947,Pham Thanh An ,BinhDuong,794031,
97956,  bui minh hoa ,KhanhHoa,494500,can cham soc
97963,  vu ngoc mai ,HaNoi,1588659,
97967,Ngo Duc Giang ,CanTho,383993,khach quen
97971,ta  duc   xuan,DaNang,3639726,
97993,LUU QUOC HOA,DaNang,1718107,
98013,  nguyen thanh long ,HaNoi,412004,
98024,ta van mai,HoChiMinh,2630597,
98030,Ngo Van Hoa ,KhanhHoa,1048741,
98032,  bui van yen ,ThanhHoa,2401591,
98040,pham  van   mai,HoChiMinh,327740,khach quen
98043,  tran thanh yen ,BinhDuong,206439,moi dang ky
98044,TRINH MINH BINH,HoChiMinh,17661260,VIP tiem nang
98046,ly  huu   giang,DaNang,2510109,
98053,trinh  thi   cuong,NgheAn,3958614,khach quen
98068,  cao thanh cuong ,DongNai,1262368,
98081,CAO VAN VIET,BinhDuong,527580,
98115,tran thanh phuong,KhanhHoa,3873947,
98122,  trinh ngoc viet ,CanTho,278293,VIP tiem nang
98124,hoang huu binh,HaNoi,829300,
98128,tran  ngoc   khanh,HoChiMinh,601624,VIP tiem nang
98144,Dang Duc Viet ,ThanhHoa,844475,khach quen
98155,duong huu binh,DongNai,2660581,khach quen
98162,NGO QUOC SON,ThanhHoa,843257,moi dang ky
98164,NGO THANH ICH,CanTho,8307524,VIP tiem nang
98165,do thanh phuc,KhanhHoa,3341709,
98169,Bui Van Quyen ,ThanhHoa,2569972,can cham soc
98176,  do thanh mai ,HaiPhong,6309825,
98182,ly  thanh   binh,CanTho,453272,
98196,ly minh hoa,DaNang,572736,VIP tiem nang
98203,Luu Huu Oanh ,DongNai,542798,
98218,vu  thi   an,HaiPhong,6855416,
98225,nguyen  minh   em,DongNai,314991,moi dang ky
98230,ngo  thi   ich,BinhDuong,14969277,
98240,phan  van   an,HaiPhong,5917624,khach quen
98243,  dang quoc an ,HaiPhong,18209133,khach quen
98247,dang huu giang,HaiPhong,399666,VIP tiem nang
98249,duong  van   nam,DongNai,427032,moi dang ky
98271,le thanh son,HaiPhong,1728399,VIP tiem nang
98305,duong minh xuan,DaNang,17350750,
98306,Ngo Thi Binh ,HoChiMinh,743517,moi dang ky
98317,HOANG THI KHANH,NgheAn,620659,moi dang ky
98322,LY HUU NAM,HaiPhong,766094,khach quen
98324,do  van   tam,DaNang,570611,khach quen
98335,vu  ngoc   khanh,HaiPhong,3314274,can cham soc
98338,DO NGOC CUONG,HoChiMinh,887732,
98344,Hoang Van Giang ,BinhDuong,242617,khach quen
98352,LE VAN AN,HoChiMinh,19415401,can cham soc
98362,DO DUC UYEN,DongNai,799013,moi dang ky
98367,phan  huu   phuong,HaiPhong,1067361,VIP tiem nang
98374,  duong thanh binh ,HaiPhong,11286066,moi dang ky
98407,  vo minh uyen ,CanTho,2926903,VIP tiem nang
98408,  tran van xuan ,BinhDuong,19808520,VIP tiem nang
98410,bui  van   xuan,ThanhHoa,11299070,VIP tiem nang
98423,Trinh Van Oanh ,CanTho,419847,VIP tiem nang
98448,luu  thanh   quyen,NgheAn,4272805,moi dang ky
98451,ly  thi   phuc,ThanhHoa,15529895,moi dang ky
98453,PHAN MINH LONG,BinhDuong,665607,can cham soc
98472,LY THI HOA,HaNoi,3839989,khach quen
98482,cao duc phuong,CanTho,714614,VIP tiem nang
98484,Ngo Thanh Viet ,HaNoi,281821,VIP tiem nang
98486,  ly huu uyen ,HaNoi,2671401,khach quen
98499,  pham thanh an ,HaNoi,690238,moi dang ky
98525,PHAM THI PHUC,ThanhHoa,16119526,
98542,trinh  huu   em,BinhDuong,349852,
98573,hoang duc khanh,CanTho,895324,VIP tiem nang
98590,hoang  ngoc   uyen,DaNang,2983083,
98593,vu  duc   binh,HoChiMinh,468787,
98596,TRINH DUC LONG,DongNai,1204939,can cham soc
98612,Phan Quoc Tam ,KhanhHoa,3527921,can cham soc
98617,  dang thi an ,KhanhHoa,857634,
98627,vu  quoc   mai,DongNai,691286,moi dang ky
98642,LY VAN ICH,ThanhHoa,1615974,
98658,do  ngoc   xuan,DongNai,19145604,moi dang ky
98663,Pham Ngoc Cuong ,HaiPhong,580085,moi dang ky
98667,NGUYEN DUC CUONG,NgheAn,1858340,VIP tiem nang
98672,DO THI BINH,HoChiMinh,2682454,moi dang ky
98680,le  quoc   son,DaNang,3812593,can cham soc
98686,tran huu khanh,DaNang,3378720,
98691,DO DUC CUONG,CanTho,310702,VIP tiem nang
98717,  ly thi mai ,DaNang,293902,VIP tiem nang
98718,DANG THANH UYEN,ThanhHoa,14947485,VIP tiem nang
98736,vo ngoc quyen,DongNai,572993,
98764,  dang duc ich ,DaNang,6268713,moi dang ky
98773,pham  ngoc   binh,KhanhHoa,852010,VIP tiem nang
98777,  tran ngoc ich ,DongNai,553752,
98790,NGUYEN VAN EM,HaNoi,312717,can cham soc
98821,Trinh Minh Viet ,KhanhHoa,1326997,VIP tiem nang
98826,Vo Duc Uyen ,BinhDuong,12766862,can cham soc
98844,pham duc nam,DaNang,628832,khach quen
98866,Cao Thanh Xuan ,CanTho,262425,moi dang ky
98868,hoang  duc   khanh,ThanhHoa,3134535,can cham soc
98874,Bui Quoc Xuan ,DongNai,1593823,can cham soc
98887,pham thanh binh,ThanhHoa,4120775,
98897,  tran quoc son ,HaNoi,3605464,khach quen
98908,  vu quoc uyen ,DaNang,774900,moi dang ky
98921,Luu Ngoc Hoa ,NgheAn,17891925,can cham soc
98945,DUONG NGOC YEN,BinhDuong,13512648,khach quen
98950,vu  quoc   nam,DongNai,1257633,can cham soc
98958,  dang van khanh ,CanTho,453573,VIP tiem nang
98978,pham  ngoc   yen,DongNai,253149,moi dang ky
98980,  dang minh em ,HoChiMinh,437418,VIP tiem nang
98981,VO MINH XUAN,KhanhHoa,852804,VIP tiem nang
98985,  luu quoc son ,NgheAn,749359,can cham soc
99020,  le thi uyen ,DongNai,413315,can cham soc
99034,vo van viet,BinhDuong,3352586,VIP tiem nang
99052,pham  minh   binh,KhanhHoa,3492819,
99075,ngo thi uyen,KhanhHoa,603861,VIP tiem nang
99081,  ta ngoc hoa ,BinhDuong,404790,
99092,PHAM VAN BINH,DongNai,3291885,VIP tiem nang
99097,Duong Minh Dung ,ThanhHoa,675730,khach quen
99100,vu duc uyen,NgheAn,427964,
99108,vu  thi   cuong,HoChiMinh,4293982,
99111,  luu quoc hoa ,HaiPhong,17477804,moi dang ky
99147,  vu thanh oanh ,KhanhHoa,804247,khach quen
99151,PHAM THI ICH,HaNoi,3061342,moi dang ky
99162,  do duc viet ,NgheAn,580246,moi dang ky
99167,ta  duc   dung,HaNoi,253544,can cham soc
99169,VO MINH CUONG,CanTho,3455341,
99179,Hoang Ngoc Long ,HaiPhong,17977961,
99199,cao duc mai,HoChiMinh,2247628,
99218,ta  huu   viet,CanTho,583991,can cham soc
99225,TRAN VAN SON,DaNang,899440,khach quen
99232,cao  quoc   ich,NgheAn,623243,
99236,ngo  duc   oanh,DongNai,280254,khach quen
99260,DO VAN AN,DongNai,682969,moi dang ky
99263,Cao Duc An ,DongNai,498984,
99276,NGUYEN VAN AN,NgheAn,698985,khach quen
99302,luu minh ich,KhanhHoa,3604330,khach quen
99314,NGO VAN ICH,HaiPhong,680962,moi dang ky
99316,luu  huu   mai,ThanhHoa,536252,VIP tiem nang
99327,tran van tam,KhanhHoa,799109,moi dang ky
99336,luu van yen,ThanhHoa,8348894,moi dang ky
99347,  trinh van son ,DaNang,714104,khach quen
99348,  le duc yen ,CanTho,661160,VIP tiem nang
99356,Ta Ngoc Long ,DaNang,515936,khach quen
99358,Vo Thanh Em ,KhanhHoa,4432244,moi dang ky
99362,BUI HUU BINH,HaiPhong,768557,can cham soc
99372,Ngo Van Khanh ,ThanhHoa,2251358,moi dang ky
99383,do huu xuan,BinhDuong,389707,
99385,Ta Duc Phuong ,NgheAn,451743,khach quen
99394,  ngo minh hoa ,NgheAn,9052894,
99398,  le huu khanh ,HaiPhong,589749,VIP tiem nang
99413,Ta Minh An ,HaNoi,2339081,can cham soc
99454,Ta Huu Nam ,DongNai,5466692,khach quen
99455,TRAN VAN KHANH,CanTho,2811989,VIP tiem nang
99457,LY DUC EM,DongNai,238159,VIP tiem nang
99461,NGUYEN DUC KHANH,CanTho,494576,moi dang ky
99497,Ta Ngoc Binh ,NgheAn,3280552,
99499,VU THI KHANH,HaNoi,1715321,can cham soc
99525,vo  ngoc   xuan,DongNai,3760430,khach quen
99532,ngo  minh   uyen,HaiPhong,15596643,can cham soc
99534,DO THANH HOA,HaNoi,658694,VIP tiem nang
99547,  tran quoc dung ,HaNoi,417195,
99567,DANG HUU XUAN,DaNang,3461698,khach quen
99572,Bui Duc Em ,BinhDuong,11160119,
99585,LY NGOC SON,DaNang,1232801,VIP tiem nang
99586,vu quoc long,ThanhHoa,5195851,VIP tiem nang
99598,ta duc khanh,BinhDuong,500946,
99605,  duong thanh giang ,HaiPhong,272174,VIP tiem nang
99614,TRINH HUU CUONG,NgheAn,1819891,
99633,do van long,NgheAn,220263,can cham soc
99648,ta  thi   xuan,BinhDuong,372592,
99683,NGUYEN QUOC DUNG,BinhDuong,773409,khach quen
99697,Ngo Thi Giang ,DaNang,550271,can cham soc
99700,  bui thanh giang ,HoChiMinh,628311,VIP tiem nang
99705,nguyen  thanh   binh,BinhDuong,333580,khach quen
99710,LUU THANH DUNG,DongNai,734256,
99723,  cao quoc dung ,DongNai,489360,
99741,hoang thi xuan,HoChiMinh,2768633,
99749,hoang huu cuong,HoChiMinh,766634,khach quen
99773,Pham Van Tam ,NgheAn,2495473,can cham soc
99780,  dang huu em ,NgheAn,549032,
99786,  le huu binh ,DongNai,280981,can cham soc
99808,  dang duc ich ,ThanhHoa,877989,
99812,Trinh Van Oanh ,HoChiMinh,2100623,
99825,trinh quoc tam,DaNang,269069,can cham soc
99846,Ta Quoc Cuong ,CanTho,3420182,moi dang ky
99851,  vo thanh phuong ,KhanhHoa,3728309,khach quen
99857,BUI QUOC OANH,ThanhHoa,332309,VIP tiem nang
99869,NGO QUOC HOA,HaNoi,236326,can cham soc
99876,PHAM NGOC BINH,DongNai,3994121,
99904,cao  minh   an,HaiPhong,558858,
99908,hoang  huu   long,KhanhHoa,2546072,
99911,ngo quoc oanh,KhanhHoa,840128,VIP tiem nang
99922,  duong minh dung ,HoChiMinh,409414,moi dang ky
99938,hoang  thanh   yen,KhanhHoa,3424019,can cham soc
99950,vo  minh   oanh,KhanhHoa,858608,can cham soc
99963,Nguyen Van Nam ,NgheAn,3932524,khach quen
99995,LE VAN CUONG,BinhDuong,3255072,
99997,cao  thanh   long,HaNoi,18169197,moi dang ky
100003,  cao huu dung ,BinhDuong,6681718,
100019,VO DUC BINH,NgheAn,2193022,can cham soc
100023,do  ngoc   dung,HaiPhong,675809,
100054,pham ngoc yen,HaiPhong,1861734,
100073,  hoang duc tam ,DongNai,417808,moi dang ky
100085,ta  van   tam,DongNai,15515435,VIP tiem nang
100091,Ta Huu Khanh ,HaiPhong,496425,moi dang ky
100106,cao  minh   quyen,HaNoi,9266776,VIP tiem nang
100117,duong  thi   an,NgheAn,895313,moi dang ky
100121,Ly Ngoc Tam ,NgheAn,327457,moi dang ky
100129,TA DUC KHANH,HaiPhong,15948716,VIP tiem nang
100130,bui  van   hoa,DaNang,472236,
100152,dang van an,CanTho,4231744,VIP tiem nang
100165,Tran Van Nam ,CanTho,345616,VIP tiem nang
100175,  luu ngoc viet ,KhanhHoa,363187,
100182,Duong Minh Xuan ,HoChiMinh,262247,can cham soc
100196,vo duc em,CanTho,560935,khach quen
100199,nguyen quoc em,HoChiMinh,1837205,can cham soc
100220,trinh quoc long,ThanhHoa,3348445,
100226,  do thi yen ,HaiPhong,796963,VIP tiem nang
100242,cao van binh,HaiPhong,3861884,can cham soc
100250,VU VAN BINH,HaNoi,495493,VIP tiem nang
100252,VO THI TAM,HaiPhong,16345576,
100273,dang huu an,HaNoi,500467,khach quen
100281,vo  quoc   uyen,NgheAn,366493,can cham soc
100285,Phan Huu Tam ,DaNang,645324,can cham soc
100292,PHAN DUC EM,BinhDuong,861584,
100299,Ly Minh Cuong ,HaNoi,2170044,khach quen
100301,dang van tam,CanTho,1271802,VIP tiem nang
100302,Dang Thanh Quyen ,DongNai,828324,VIP tiem nang
100319,Bui Thi Quyen ,HoChiMinh,2052843,moi dang ky
100326,LY THANH BINH,CanTho,7223194,can cham soc
100331,TRINH HUU GIANG,CanTho,621791,khach quen
100332,  do quoc nam ,HaiPhong,1976253,khach quen
100361,  bui minh long ,DongNai,797077,VIP tiem nang
100368,duong duc giang,ThanhHoa,813537,
100377,vo  ngoc   binh,DaNang,573814,moi dang ky
100386,vo huu an,DaNang,2680269,VIP tiem nang
100412,Vu Thi Phuc ,BinhDuong,9955451,moi dang ky
100433,  do minh xuan ,KhanhHoa,410456,
100442,Ta Minh Nam ,HaNoi,202585,
100452,VO MINH DUNG,CanTho,3650545,can cham soc
100454,luu minh dung,KhanhHoa,369546,khach quen
100456,Do Quoc Viet ,DaNang,2674170,moi dang ky
100480,Bui Quoc Yen ,BinhDuong,299121,can cham soc
100486,  hoang quoc ich ,HaNoi,761513,
100489,hoang  van   mai,KhanhHoa,3490652,VIP tiem nang
100492,nguyen ngoc uyen,ThanhHoa,6140023,khach quen
100493,  luu minh oanh ,DongNai,1679000,moi dang ky
100494,Phan Minh Mai ,CanTho,2380463,VIP tiem nang
100507,luu thi phuc,NgheAn,1843842,VIP tiem nang
100513,LE DUC PHUC,BinhDuong,16780132,VIP tiem nang
100516,duong  thi   long,KhanhHoa,9434185,VIP tiem nang
100520,Hoang Huu Phuc ,NgheAn,2334510,moi dang ky
100525,  le huu hoa ,HoChiMinh,3437544,
100533,  trinh huu binh ,ThanhHoa,16857353,khach quen
100537,  phan duc son ,HoChiMinh,313962,VIP tiem nang
100541,Dang Ngoc Giang ,ThanhHoa,2109702,
100543,  vo huu cuong ,HaNoi,1804809,
100547,PHAM DUC HOA,DongNai,19549040,khach quen
100549,bui huu xuan,NgheAn,501854,
100551,PHAN DUC OANH,DaNang,14203931,khach quen
100554,hoang huu quyen,HoChiMinh,9102304,
100576,LY QUOC HOA,BinhDuong,1495481,
100582,HOANG QUOC SON,CanTho,1919856,
100584,VU NGOC EM,NgheAn,390535,VIP tiem nang
100591,  duong quoc phuong ,HoChiMinh,571695,can cham soc
100609,  dang thanh long ,DongNai,513673,khach quen
100615,PHAM HUU ICH,HaNoi,695773,moi dang ky
100618,do thi yen,HoChiMinh,795678,can cham soc
100637,luu duc xuan,CanTho,1043141,moi dang ky
100639,do  van   hoa,BinhDuong,2984896,moi dang ky
100640,  trinh thi uyen ,NgheAn,2012024,
100646,  vu minh nam ,HaiPhong,391051,can cham soc
100648,ta thanh phuc,NgheAn,3375820,khach quen
100667,dang minh viet,KhanhHoa,4406830,
100681,trinh  van   mai,KhanhHoa,16605094,
100682,luu  minh   phuong,HaNoi,563814,can cham soc
100693,  le ngoc dung ,HaiPhong,1131825,moi dang ky
100694,DANG DUC AN,KhanhHoa,283745,
100702,vo  minh   an,CanTho,3753803,
100704,Trinh Quoc Giang ,DaNang,729757,
100708,NGO THANH PHUONG,DongNai,3482060,moi dang ky
100713,  phan van ich ,HaiPhong,786848,VIP tiem nang
100714,  hoang thi viet ,NgheAn,18026129,VIP tiem nang
100738,hoang van phuong,KhanhHoa,3033951,can cham soc
100754,  vo quoc quyen ,KhanhHoa,1676483,VIP tiem nang
100758,vo  huu   khanh,DaNang,686693,
100762,  ta huu long ,DongNai,589917,moi dang ky
100768,ngo  ngoc   dung,BinhDuong,13564611,
100781,  ngo huu ich ,BinhDuong,3698851,can cham soc
100790,PHAM QUOC DUNG,DongNai,430807,can cham soc
100791,Pham Ngoc Oanh ,CanTho,660617,VIP tiem nang
100796,Nguyen Thanh An ,HaNoi,1402365,moi dang ky
100798,LE NGOC LONG,NgheAn,253546,khach quen
100840,LE NGOC EM,HoChiMinh,2720911,VIP tiem nang
100850,NGO THANH HOA,NgheAn,3908505,
100854,bui minh quyen,DaNang,222406,moi dang ky
100855,  hoang thi em ,BinhDuong,434758,can cham soc
100866,PHAM NGOC PHUC,HaiPhong,3910779,
100880,duong minh em,HoChiMinh,5194693,
100889,LE THANH MAI,BinhDuong,324705,
100894,VO MINH HOA,BinhDuong,2181300,moi dang ky
100913,trinh thanh xuan,ThanhHoa,1539083,VIP tiem nang
100924,Ly Quoc Em ,NgheAn,283549,can cham soc
100933,Ngo Ngoc An ,KhanhHoa,16247344,
100935,DUONG HUU YEN,KhanhHoa,14697177,
100944,nguyen  van   xuan,ThanhHoa,484252,can cham soc
100958,le thanh xuan,HaNoi,2316549,khach quen
100967,Nguyen Van Mai ,HaiPhong,1859095,
100977,Nguyen Huu Oanh ,NgheAn,2610955,VIP tiem nang
100980,luu  thanh   yen,BinhDuong,1556275,moi dang ky
100993,Trinh Van Nam ,HaiPhong,457000,moi dang ky
101004,dang van nam,KhanhHoa,810101,can cham soc
101014,TRAN THI XUAN,HaiPhong,3465720,moi dang ky
101015,TA DUC EM,NgheAn,777134,can cham soc
101027,vu van tam,HaNoi,7703897,VIP tiem nang
101043,phan  minh   nam,BinhDuong,451706,
101051,  nguyen thi khanh ,DongNai,761527,can cham soc
101055,Vo Quoc Hoa ,DaNang,2360347,khach quen
101072,  duong duc xuan ,HoChiMinh,2345246,khach quen
101081,luu van nam,BinhDuong,437925,can cham soc
101089,ta huu giang,HoChiMinh,528357,
101107,ly thi dung,HoChiMinh,649842,
101118,le duc yen,DongNai,665787,khach quen
101119,Ly Duc Yen ,CanTho,18162994,VIP tiem nang
101129,tran duc khanh,KhanhHoa,1352505,can cham soc
101161,  nguyen thanh yen ,HaNoi,2195810,VIP tiem nang
101188,Vo Quoc Yen ,HoChiMinh,331469,VIP tiem nang
101192,luu  thanh   an,HaiPhong,856918,VIP tiem nang
101198,VO QUOC LONG,HaNoi,304428,moi dang ky
101212,  cao huu hoa ,BinhDuong,15382372,khach quen
101219,CAO MINH QUYEN,DaNang,1709464,
101223,DUONG MINH NAM,ThanhHoa,16547264,
101224,BUI HUU UYEN,HoChiMinh,410190,can cham soc
101225,ly  van   hoa,HoChiMinh,448187,moi dang ky
101230,ngo  thi   giang,ThanhHoa,353031,moi dang ky
101240,vo thanh quyen,HoChiMinh,666865,khach quen
101242,hoang  duc   an,DaNang,317856,
101256,LUU NGOC UYEN,HaNoi,2914580,moi dang ky
101263,do  minh   phuc,DaNang,1930527,can cham soc
101264,pham  van   an,HaNoi,505074,
101280,vu quoc phuong,BinhDuong,11119255,moi dang ky
101284,HOANG THI CUONG,DaNang,2388200,khach quen
101296,Vo Thanh Em ,HaNoi,11723483,VIP tiem nang
101315,  duong ngoc cuong ,ThanhHoa,1712570,can cham soc
101335,  hoang van cuong ,BinhDuong,2488228,VIP tiem nang
101365,Vo Minh Cuong ,CanTho,2839198,can cham soc
101377,  tran duc uyen ,DongNai,280328,
101378,LUU HUU HOA,DongNai,838416,moi dang ky
101382,pham  thi   oanh,NgheAn,9630160,khach quen
101392,Luu Quoc Xuan ,HaNoi,814978,khach quen
101401,Bui Quoc Yen ,HaNoi,1975182,can cham soc
